time,depth,CSPD,CDIR,CSPD_QC,CDIR_QC
2024-09-10 17:30:00+00:00,80.0000,0.1272,187.6328,1,1
2024-09-10 18:00:00+00:00,80.0000,0.1261,187.5685,1,1
2024-09-10 18:30:00+00:00,80.0000,0.1251,187.5042,1,1
2024-09-10 19:00:00+00:00,80.0000,0.1240,187.4398,1,1
2024-09-10 19:30:00+00:00,80.0000,0.1229,187.3755,1,1
2024-09-10 20:00:00+00:00,80.0000,0.1219,187.3112,1,1
2024-09-10 20:30:00+00:00,80.0000,0.1208,187.2469,1,1
2024-09-10 21:00:00+00:00,80.0000,0.1197,187.1826,1,1
2024-09-10 21:30:00+00:00,80.0000,0.1186,187.1182,1,1
2024-09-10 22:00:00+00:00,80.0000,0.1176,187.0539,1,1
2024-09-10 22:30:00+00:00,80.0000,0.1165,186.9896,1,1
2024-09-10 23:00:00+00:00,80.0000,0.1154,186.9252,1,1
2024-09-10 23:30:00+00:00,80.0000,0.1143,186.8609,1,1
2024-09-11 00:00:00+00:00,80.0000,0.1133,186.7966,1,1
2024-09-11 00:30:00+00:00,80.0000,0.1122,186.7323,1,1
2024-09-11 01:00:00+00:00,80.0000,0.1111,186.6679,1,1
2024-09-11 01:30:00+00:00,80.0000,0.1101,186.6036,1,1
2024-09-11 02:00:00+00:00,80.0000,0.1090,186.5393,1,1
2024-09-11 02:30:00+00:00,80.0000,0.1079,186.4749,1,1
2024-09-11 03:00:00+00:00,80.0000,0.1068,186.4106,1,1
2024-09-11 03:30:00+00:00,80.0000,0.1058,186.3462,1,1
2024-09-11 04:00:00+00:00,80.0000,0.1047,186.2819,1,1
2024-09-11 04:30:00+00:00,80.0000,0.1036,186.2176,1,1
2024-09-11 05:00:00+00:00,80.0000,0.1026,186.1532,1,1
2024-09-11 05:30:00+00:00,80.0000,0.1015,186.0889,1,1
2024-09-11 06:00:00+00:00,80.0000,0.1004,186.0246,1,1
2024-09-11 06:30:00+00:00,80.0000,0.0993,185.9602,1,1
2024-09-11 07:00:00+00:00,80.0000,0.0983,185.8959,1,1
2024-09-11 07:30:00+00:00,80.0000,0.0972,185.8315,1,1
2024-09-11 08:00:00+00:00,80.0000,0.0961,185.7672,1,1
2024-09-11 08:30:00+00:00,80.0000,0.0950,185.7028,1,1
2024-09-11 09:00:00+00:00,80.0000,0.0940,185.6385,1,1
2024-09-11 09:30:00+00:00,80.0000,0.0929,185.5741,1,1
2024-09-11 10:00:00+00:00,80.0000,0.0918,185.5098,1,1
2024-09-11 10:30:00+00:00,80.0000,0.0908,185.4455,1,1
2024-09-11 11:00:00+00:00,80.0000,0.0897,185.3811,1,1
2024-09-11 11:30:00+00:00,80.0000,0.0886,185.3168,1,1
2024-09-11 12:00:00+00:00,80.0000,0.0875,185.2524,1,1
2024-09-11 12:30:00+00:00,80.0000,0.0865,185.1881,1,1
2024-09-11 13:00:00+00:00,80.0000,0.0854,185.1237,1,1
2024-09-11 13:30:00+00:00,80.0000,0.0843,185.0594,1,1
2024-09-11 14:00:00+00:00,80.0000,0.0833,184.9950,1,1
2024-09-11 14:30:00+00:00,80.0000,0.0822,184.9307,1,1
2024-09-11 15:00:00+00:00,80.0000,0.0811,184.8663,1,1
2024-09-11 15:30:00+00:00,80.0000,0.0800,184.8019,1,1
2024-09-11 16:00:00+00:00,80.0000,0.0790,184.7376,1,1
2024-09-11 16:30:00+00:00,80.0000,0.0779,184.6732,1,1
2024-09-11 17:00:00+00:00,80.0000,0.0768,184.6089,1,1
2024-09-11 17:30:00+00:00,80.0000,0.0757,184.5445,1,1
2024-09-11 18:00:00+00:00,80.0000,0.0747,184.4802,1,1
2024-09-11 18:30:00+00:00,80.0000,0.0736,184.4158,1,1
2024-09-11 19:00:00+00:00,80.0000,0.0725,184.3515,1,1
2024-09-11 19:30:00+00:00,80.0000,0.0715,184.2871,1,1
2024-09-11 20:00:00+00:00,80.0000,0.0704,184.2227,1,1
2024-09-11 20:30:00+00:00,80.0000,0.0693,184.1584,1,1
2024-09-11 21:00:00+00:00,80.0000,0.0682,184.0940,1,1
2024-09-11 21:30:00+00:00,80.0000,0.0672,184.0297,1,1
2024-09-11 22:00:00+00:00,80.0000,0.0661,183.9653,1,1
2024-09-11 22:30:00+00:00,80.0000,0.0650,183.9009,1,1
2024-09-11 23:00:00+00:00,80.0000,0.0639,183.8366,1,1
2024-09-11 23:30:00+00:00,80.0000,0.0629,183.7722,1,1
2024-09-12 00:00:00+00:00,80.0000,0.0618,183.7078,1,1
2024-09-12 00:30:00+00:00,80.0000,0.0607,183.6435,1,1
2024-09-12 01:00:00+00:00,80.0000,0.0597,183.5791,1,1
2024-09-12 01:30:00+00:00,80.0000,0.0586,183.5148,1,1
2024-09-12 02:00:00+00:00,80.0000,0.0575,183.4504,1,1
2024-09-12 02:30:00+00:00,80.0000,0.0564,183.3860,1,1
2024-09-12 03:00:00+00:00,80.0000,0.0554,183.3217,1,1
2024-09-12 03:30:00+00:00,80.0000,0.0543,183.2573,1,1
2024-09-12 04:00:00+00:00,80.0000,0.0532,183.1929,1,1
2024-09-12 04:30:00+00:00,80.0000,0.0521,183.1286,1,1
2024-09-12 05:00:00+00:00,80.0000,0.0511,183.0642,1,1
2024-09-12 05:30:00+00:00,80.0000,0.0500,182.9998,1,1
2024-09-12 06:00:00+00:00,80.0000,0.0489,182.9355,1,1
2024-09-12 06:30:00+00:00,80.0000,0.0479,182.8711,1,1
2024-09-12 07:00:00+00:00,80.0000,0.0468,182.8067,1,1
2024-09-12 07:30:00+00:00,80.0000,0.0457,182.7423,1,1
2024-09-12 08:00:00+00:00,80.0000,0.0446,182.6780,1,1
2024-09-12 08:30:00+00:00,80.0000,0.0436,182.6136,1,1
2024-09-12 09:00:00+00:00,80.0000,0.0425,182.5492,1,1
2024-09-12 09:30:00+00:00,80.0000,0.0414,182.4849,1,1
2024-09-12 10:00:00+00:00,80.0000,0.0403,182.4205,1,1
2024-09-12 10:30:00+00:00,80.0000,0.0393,182.3561,1,1
2024-09-12 11:00:00+00:00,80.0000,0.0382,182.2918,1,1
2024-09-12 11:30:00+00:00,80.0000,0.0371,182.2274,1,1
2024-09-12 12:00:00+00:00,80.0000,0.0361,182.1630,1,1
2024-09-12 12:30:00+00:00,80.0000,0.0350,182.0986,1,1
2024-09-12 13:00:00+00:00,80.0000,0.0339,182.0343,1,1
2024-09-12 13:30:00+00:00,80.0000,0.0328,181.9699,1,1
2024-09-12 14:00:00+00:00,80.0000,0.0318,181.9055,1,1
2024-09-12 14:30:00+00:00,80.0000,0.0307,181.8411,1,1
2024-09-12 15:00:00+00:00,80.0000,0.0296,181.7768,1,1
2024-09-12 15:30:00+00:00,80.0000,0.0285,181.7124,1,1
2024-09-12 16:00:00+00:00,80.0000,0.0275,181.6480,1,1
2024-09-12 16:30:00+00:00,80.0000,0.0264,181.5837,1,1
2024-09-12 17:00:00+00:00,80.0000,0.0253,181.5193,1,1
2024-09-12 17:30:00+00:00,80.0000,0.0242,181.4549,1,1
2024-09-12 18:00:00+00:00,80.0000,0.0232,181.3905,1,1
2024-09-12 18:30:00+00:00,80.0000,0.0221,181.3262,1,1
2024-09-12 19:00:00+00:00,80.0000,0.0210,181.2618,1,1
2024-09-12 19:30:00+00:00,80.0000,0.0200,181.1974,1,1
2024-09-12 20:00:00+00:00,80.0000,0.0189,181.1330,1,1
2024-09-12 20:30:00+00:00,80.0000,0.0178,181.0687,1,1
2024-09-12 21:00:00+00:00,80.0000,0.0167,181.0043,1,1
2024-09-12 21:30:00+00:00,80.0000,0.0157,180.9399,1,1
2024-09-12 22:00:00+00:00,80.0000,0.0146,180.8755,1,1
2024-09-12 22:30:00+00:00,80.0000,0.0135,180.8111,1,1
2024-09-12 23:00:00+00:00,80.0000,0.0124,180.7468,1,1
2024-09-12 23:30:00+00:00,80.0000,0.0114,180.6824,1,1
2024-09-13 00:00:00+00:00,80.0000,0.0103,180.6180,1,1
2024-09-13 00:30:00+00:00,80.0000,0.0092,180.5536,1,1
2024-09-13 01:00:00+00:00,80.0000,0.0082,180.4893,1,1
2024-09-13 01:30:00+00:00,80.0000,0.0071,180.4249,1,1
2024-09-13 02:00:00+00:00,80.0000,0.0060,180.3605,1,1
2024-09-13 02:30:00+00:00,80.0000,0.0049,180.2961,1,1
2024-09-13 03:00:00+00:00,80.0000,0.0039,180.2318,1,1
2024-09-13 03:30:00+00:00,80.0000,0.0028,180.1674,1,1
2024-09-13 04:00:00+00:00,80.0000,0.0017,180.1030,1,1
2024-09-13 04:30:00+00:00,80.0000,0.0006,180.0386,1,1
2024-09-13 05:00:00+00:00,80.0000,0.0004,179.9742,1,1
2024-09-13 05:30:00+00:00,80.0000,0.0015,179.9099,1,1
2024-09-13 06:00:00+00:00,80.0000,0.0026,179.8455,1,1
2024-09-13 06:30:00+00:00,80.0000,0.0036,179.7811,1,1
2024-09-13 07:00:00+00:00,80.0000,0.0047,179.7167,1,1
2024-09-13 07:30:00+00:00,80.0000,0.0058,179.6524,1,1
2024-09-13 08:00:00+00:00,80.0000,0.0069,179.5880,1,1
2024-09-13 08:30:00+00:00,80.0000,0.0079,179.5236,1,1
2024-09-13 09:00:00+00:00,80.0000,0.0090,179.4592,1,1
2024-09-13 09:30:00+00:00,80.0000,0.0101,179.3949,1,1
2024-09-13 10:00:00+00:00,80.0000,0.0112,179.3305,1,1
2024-09-13 10:30:00+00:00,80.0000,0.0122,179.2661,1,1
2024-09-13 11:00:00+00:00,80.0000,0.0133,179.2017,1,1
2024-09-13 11:30:00+00:00,80.0000,0.0144,179.1374,1,1
2024-09-13 12:00:00+00:00,80.0000,0.0155,179.0730,1,1
2024-09-13 12:30:00+00:00,80.0000,0.0165,179.0086,1,1
2024-09-13 13:00:00+00:00,80.0000,0.0176,178.9442,1,1
2024-09-13 13:30:00+00:00,80.0000,0.0187,178.8798,1,1
2024-09-13 14:00:00+00:00,80.0000,0.0197,178.8155,1,1
2024-09-13 14:30:00+00:00,80.0000,0.0208,178.7511,1,1
2024-09-13 15:00:00+00:00,80.0000,0.0219,178.6867,1,1
2024-09-13 15:30:00+00:00,80.0000,0.0230,178.6223,1,1
2024-09-13 16:00:00+00:00,80.0000,0.0240,178.5580,1,1
2024-09-13 16:30:00+00:00,80.0000,0.0251,178.4936,1,1
2024-09-13 17:00:00+00:00,80.0000,0.0262,178.4292,1,1
2024-09-13 17:30:00+00:00,80.0000,0.0273,178.3648,1,1
2024-09-13 18:00:00+00:00,80.0000,0.0283,178.3005,1,1
2024-09-13 18:30:00+00:00,80.0000,0.0294,178.2361,1,1
2024-09-13 19:00:00+00:00,80.0000,0.0305,178.1717,1,1
2024-09-13 19:30:00+00:00,80.0000,0.0315,178.1074,1,1
2024-09-13 20:00:00+00:00,80.0000,0.0326,178.0430,1,1
2024-09-13 20:30:00+00:00,80.0000,0.0337,177.9786,1,1
2024-09-13 21:00:00+00:00,80.0000,0.0348,177.9142,1,1
2024-09-13 21:30:00+00:00,80.0000,0.0358,177.8499,1,1
2024-09-13 22:00:00+00:00,80.0000,0.0369,177.7855,1,1
2024-09-13 22:30:00+00:00,80.0000,0.0380,177.7211,1,1
2024-09-13 23:00:00+00:00,80.0000,0.0391,177.6567,1,1
2024-09-13 23:30:00+00:00,80.0000,0.0401,177.5924,1,1
2024-09-14 00:00:00+00:00,80.0000,0.0412,177.5280,1,1
2024-09-14 00:30:00+00:00,80.0000,0.0423,177.4636,1,1
2024-09-14 01:00:00+00:00,80.0000,0.0433,177.3993,1,1
2024-09-14 01:30:00+00:00,80.0000,0.0444,177.3349,1,1
2024-09-14 02:00:00+00:00,80.0000,0.0455,177.2705,1,1
2024-09-14 02:30:00+00:00,80.0000,0.0466,177.2062,1,1
2024-09-14 03:00:00+00:00,80.0000,0.0476,177.1418,1,1
2024-09-14 03:30:00+00:00,80.0000,0.0487,177.0774,1,1
2024-09-14 04:00:00+00:00,80.0000,0.0498,177.0130,1,1
2024-09-14 04:30:00+00:00,80.0000,0.0509,176.9487,1,1
2024-09-14 05:00:00+00:00,80.0000,0.0519,176.8843,1,1
2024-09-14 05:30:00+00:00,80.0000,0.0530,176.8199,1,1
2024-09-14 06:00:00+00:00,80.0000,0.0541,176.7556,1,1
2024-09-14 06:30:00+00:00,80.0000,0.0551,176.6912,1,1
2024-09-14 07:00:00+00:00,80.0000,0.0562,176.6268,1,1
2024-09-14 07:30:00+00:00,80.0000,0.0573,176.5625,1,1
2024-09-14 08:00:00+00:00,80.0000,0.0584,176.4981,1,1
2024-09-14 08:30:00+00:00,80.0000,0.0594,176.4338,1,1
2024-09-14 09:00:00+00:00,80.0000,0.0605,176.3694,1,1
2024-09-14 09:30:00+00:00,80.0000,0.0616,176.3050,1,1
2024-09-14 10:00:00+00:00,80.0000,0.0627,176.2407,1,1
2024-09-14 10:30:00+00:00,80.0000,0.0637,176.1763,1,1
2024-09-14 11:00:00+00:00,80.0000,0.0648,176.1119,1,1
2024-09-14 11:30:00+00:00,80.0000,0.0659,176.0476,1,1
2024-09-14 12:00:00+00:00,80.0000,0.0669,175.9832,1,1
2024-09-14 12:30:00+00:00,80.0000,0.0680,175.9189,1,1
2024-09-14 13:00:00+00:00,80.0000,0.0691,175.8545,1,1
2024-09-14 13:30:00+00:00,80.0000,0.0702,175.7901,1,1
2024-09-14 14:00:00+00:00,80.0000,0.0712,175.7258,1,1
2024-09-14 14:30:00+00:00,80.0000,0.0723,175.6614,1,1
2024-09-14 15:00:00+00:00,80.0000,0.0734,175.5971,1,1
2024-09-14 15:30:00+00:00,80.0000,0.0745,175.5327,1,1
2024-09-14 16:00:00+00:00,80.0000,0.0755,175.4683,1,1
2024-09-14 16:30:00+00:00,80.0000,0.0766,175.4040,1,1
2024-09-14 17:00:00+00:00,80.0000,0.0777,175.3396,1,1
2024-09-14 17:30:00+00:00,80.0000,0.0787,175.2753,1,1
2024-09-14 18:00:00+00:00,80.0000,0.0798,175.2109,1,1
2024-09-14 18:30:00+00:00,80.0000,0.0809,175.1466,1,1
2024-09-14 19:00:00+00:00,80.0000,0.0820,175.0822,1,1
2024-09-14 19:30:00+00:00,80.0000,0.0830,175.0179,1,1
2024-09-14 20:00:00+00:00,80.0000,0.0841,174.9535,1,1
2024-09-14 20:30:00+00:00,80.0000,0.0852,174.8892,1,1
2024-09-14 21:00:00+00:00,80.0000,0.0863,174.8248,1,1
2024-09-14 21:30:00+00:00,80.0000,0.0873,174.7605,1,1
2024-09-14 22:00:00+00:00,80.0000,0.0884,174.6961,1,1
2024-09-14 22:30:00+00:00,80.0000,0.0895,174.6318,1,1
2024-09-14 23:00:00+00:00,80.0000,0.0905,174.5674,1,1
2024-09-14 23:30:00+00:00,80.0000,0.0916,174.5031,1,1
2024-09-15 00:00:00+00:00,80.0000,0.0927,174.4387,1,1
2024-09-15 00:30:00+00:00,80.0000,0.0938,174.3744,1,1
2024-09-15 01:00:00+00:00,80.0000,0.0948,174.3100,1,1
2024-09-15 01:30:00+00:00,80.0000,0.0959,174.2457,1,1
2024-09-15 02:00:00+00:00,80.0000,0.0970,174.1813,1,1
2024-09-15 02:30:00+00:00,80.0000,0.0981,174.1170,1,1
2024-09-15 03:00:00+00:00,80.0000,0.0991,174.0527,1,1
2024-09-15 03:30:00+00:00,80.0000,0.1002,173.9883,1,1
2024-09-15 04:00:00+00:00,80.0000,0.1013,173.9240,1,1
2024-09-15 04:30:00+00:00,80.0000,0.1023,173.8596,1,1
2024-09-15 05:00:00+00:00,80.0000,0.1034,173.7953,1,1
2024-09-15 05:30:00+00:00,80.0000,0.1045,173.7310,1,1
2024-09-15 06:00:00+00:00,80.0000,0.1056,173.6666,1,1
2024-09-15 06:30:00+00:00,80.0000,0.1066,173.6023,1,1
2024-09-15 07:00:00+00:00,80.0000,0.1077,173.5379,1,1
2024-09-15 07:30:00+00:00,80.0000,0.1088,173.4736,1,1
2024-09-15 08:00:00+00:00,80.0000,0.1098,173.4093,1,1
2024-09-15 08:30:00+00:00,80.0000,0.1109,173.3449,1,1
2024-09-15 09:00:00+00:00,80.0000,0.1120,173.2806,1,1
2024-09-15 09:30:00+00:00,80.0000,0.1131,173.2163,1,1
2024-09-15 10:00:00+00:00,80.0000,0.1141,173.1520,1,1
2024-09-15 10:30:00+00:00,80.0000,0.1152,173.0876,1,1
2024-09-15 11:00:00+00:00,80.0000,0.1163,173.0233,1,1
2024-09-15 11:30:00+00:00,80.0000,0.1174,172.9590,1,1
2024-09-15 12:00:00+00:00,80.0000,0.1184,172.8946,1,1
2024-09-15 12:30:00+00:00,80.0000,0.1195,172.8303,1,1
2024-09-15 13:00:00+00:00,80.0000,0.1206,172.7660,1,1
2024-09-15 13:30:00+00:00,80.0000,0.1216,172.7017,1,1
2024-09-15 14:00:00+00:00,80.0000,0.1227,172.6373,1,1
2024-09-15 14:30:00+00:00,80.0000,0.1238,172.5730,1,1
2024-09-15 15:00:00+00:00,80.0000,0.1249,172.5087,1,1
2024-09-15 15:30:00+00:00,80.0000,0.1259,172.4444,1,1
2024-09-15 16:00:00+00:00,80.0000,0.1270,172.3801,1,1
2024-09-15 16:30:00+00:00,80.0000,0.1281,172.3157,1,1
2024-09-15 17:00:00+00:00,80.0000,0.1291,172.2514,1,1
2024-09-15 17:30:00+00:00,80.0000,0.1302,172.1871,1,1
2024-09-15 18:00:00+00:00,80.0000,0.1313,172.1228,1,1
2024-09-15 18:30:00+00:00,80.0000,0.1324,172.0585,1,1
2024-09-15 19:00:00+00:00,80.0000,0.1334,171.9942,1,1
2024-09-15 19:30:00+00:00,80.0000,0.1345,171.9298,1,1
2024-09-15 20:00:00+00:00,80.0000,0.1356,171.8655,1,1
2024-09-15 20:30:00+00:00,80.0000,0.1366,171.8012,1,1
2024-09-15 21:00:00+00:00,80.0000,0.1377,171.7369,1,1
2024-09-15 21:30:00+00:00,80.0000,0.1388,171.6726,1,1
2024-09-15 22:00:00+00:00,80.0000,0.1399,171.6083,1,1
2024-09-15 22:30:00+00:00,80.0000,0.1409,171.5440,1,1
2024-09-15 23:00:00+00:00,80.0000,0.1420,171.4797,1,1
2024-09-15 23:30:00+00:00,80.0000,0.1431,171.4154,1,1
2024-09-16 00:00:00+00:00,80.0000,0.1441,171.3511,1,1
2024-09-16 00:30:00+00:00,80.0000,0.1452,171.2868,1,1
2024-09-16 01:00:00+00:00,80.0000,0.1463,171.2225,1,1
2024-09-16 01:30:00+00:00,80.0000,0.1474,171.1582,1,1
2024-09-16 02:00:00+00:00,80.0000,0.1484,171.0939,1,1
2024-09-16 02:30:00+00:00,80.0000,0.1495,171.0296,1,1
2024-09-16 03:00:00+00:00,80.0000,0.1506,170.9653,1,1
2024-09-16 03:30:00+00:00,80.0000,0.1517,170.9010,1,1
2024-09-16 04:00:00+00:00,80.0000,0.1527,170.8367,1,1
2024-09-16 04:30:00+00:00,80.0000,0.1538,170.7724,1,1
2024-09-16 05:00:00+00:00,80.0000,0.1549,170.7081,1,1
2024-09-16 05:30:00+00:00,80.0000,0.1559,170.6438,1,1
2024-09-16 06:00:00+00:00,80.0000,0.1570,170.5795,1,1
2024-09-16 06:30:00+00:00,80.0000,0.1581,170.5152,1,1
2024-09-16 07:00:00+00:00,80.0000,0.1592,170.4510,1,1
2024-09-16 07:30:00+00:00,80.0000,0.1602,170.3867,1,1
2024-09-16 08:00:00+00:00,80.0000,0.1613,170.3224,1,1
2024-09-16 08:30:00+00:00,80.0000,0.1624,170.2581,1,1
2024-09-16 09:00:00+00:00,80.0000,0.1634,170.1938,1,1
2024-09-16 09:30:00+00:00,80.0000,0.1645,170.1295,1,1
2024-09-16 10:00:00+00:00,80.0000,0.1656,170.0653,1,1
2024-09-16 10:30:00+00:00,80.0000,0.1667,170.0010,1,1
2024-09-16 11:00:00+00:00,80.0000,0.1677,169.9367,1,1
2024-09-16 11:30:00+00:00,80.0000,0.1688,169.8724,1,1
2024-09-16 12:00:00+00:00,80.0000,0.1699,169.8082,1,1
2024-09-16 12:30:00+00:00,80.0000,0.1709,169.7439,1,1
2024-09-16 13:00:00+00:00,80.0000,0.1720,169.6796,1,1
2024-09-16 13:30:00+00:00,80.0000,0.1731,169.6153,1,1
2024-09-16 14:00:00+00:00,80.0000,0.1741,169.5511,1,1
2024-09-16 14:30:00+00:00,80.0000,0.1752,169.4868,1,1
2024-09-16 15:00:00+00:00,80.0000,0.1763,169.4225,1,1
2024-09-16 15:30:00+00:00,80.0000,0.1774,169.3583,1,1
2024-09-16 16:00:00+00:00,80.0000,0.1784,169.2940,1,1
2024-09-16 16:30:00+00:00,80.0000,0.1795,169.2297,1,1
2024-09-16 17:00:00+00:00,80.0000,0.1806,169.1655,1,1
2024-09-16 17:30:00+00:00,80.0000,0.1816,169.1012,1,1
2024-09-16 18:00:00+00:00,80.0000,0.1827,169.0370,1,1
2024-09-16 18:30:00+00:00,80.0000,0.1838,168.9727,1,1
2024-09-16 19:00:00+00:00,80.0000,0.1849,168.9085,1,1
2024-09-16 19:30:00+00:00,80.0000,0.1859,168.8442,1,1
2024-09-16 20:00:00+00:00,80.0000,0.1870,168.7799,1,1
2024-09-16 20:30:00+00:00,80.0000,0.1881,168.7157,1,1
2024-09-16 21:00:00+00:00,80.0000,0.1891,168.6514,1,1
2024-09-16 21:30:00+00:00,80.0000,0.1902,168.5872,1,1
2024-09-16 22:00:00+00:00,80.0000,0.1913,168.5230,1,1
2024-09-16 22:30:00+00:00,80.0000,0.1924,168.4587,1,1
2024-09-16 23:00:00+00:00,80.0000,0.1934,168.3945,1,1
2024-09-16 23:30:00+00:00,80.0000,0.1945,168.3302,1,1
2024-09-17 00:00:00+00:00,80.0000,0.1956,168.2660,1,1
2024-09-17 00:30:00+00:00,80.0000,0.1966,168.2017,1,1
2024-09-17 01:00:00+00:00,80.0000,0.1977,168.1375,1,1
2024-09-17 01:30:00+00:00,80.0000,0.1988,168.0733,1,1
2024-09-17 02:00:00+00:00,80.0000,0.1998,168.0090,1,1
2024-09-17 02:30:00+00:00,80.0000,0.2009,167.9448,1,1
2024-09-17 03:00:00+00:00,80.0000,0.2020,167.8806,1,1
2024-09-17 03:30:00+00:00,80.0000,0.2031,167.8163,1,1
2024-09-17 04:00:00+00:00,80.0000,0.2041,167.7521,1,1
2024-09-17 04:30:00+00:00,80.0000,0.2052,167.6879,1,1
2024-09-17 05:00:00+00:00,80.0000,0.2063,167.6237,1,1
2024-09-17 05:30:00+00:00,80.0000,0.2073,167.5594,1,1
2024-09-17 06:00:00+00:00,80.0000,0.2084,167.4952,1,1
2024-09-17 06:30:00+00:00,80.0000,0.2095,167.4310,1,1
2024-09-17 07:00:00+00:00,80.0000,0.2106,167.3668,1,1
2024-09-17 07:30:00+00:00,80.0000,0.2116,167.3026,1,1
2024-09-17 08:00:00+00:00,80.0000,0.2127,167.2383,1,1
2024-09-17 08:30:00+00:00,80.0000,0.2138,167.1741,1,1
2024-09-17 09:00:00+00:00,80.0000,0.2148,167.1099,1,1
2024-09-17 09:30:00+00:00,80.0000,0.2159,167.0457,1,1
2024-09-17 10:00:00+00:00,80.0000,0.2170,166.9815,1,1
2024-09-17 10:30:00+00:00,80.0000,0.2180,166.9173,1,1
2024-09-17 11:00:00+00:00,80.0000,0.2191,166.8531,1,1
2024-09-17 11:30:00+00:00,80.0000,0.2202,166.7889,1,1
2024-09-17 12:00:00+00:00,80.0000,0.2213,166.7247,1,1
2024-09-17 12:30:00+00:00,80.0000,0.2223,166.6605,1,1
2024-09-17 13:00:00+00:00,80.0000,0.2234,166.5963,1,1
2024-09-17 13:30:00+00:00,80.0000,0.2245,166.5321,1,1
2024-09-17 14:00:00+00:00,80.0000,0.2255,166.4679,1,1
2024-09-17 14:30:00+00:00,80.0000,0.2266,166.4037,1,1
2024-09-17 15:00:00+00:00,80.0000,0.2277,166.3395,1,1
2024-09-17 15:30:00+00:00,80.0000,0.2287,166.2753,1,1
2024-09-17 16:00:00+00:00,80.0000,0.2298,166.2111,1,1
2024-09-17 16:30:00+00:00,80.0000,0.2309,166.1469,1,1
2024-09-17 17:00:00+00:00,80.0000,0.2320,166.0827,1,1
2024-09-17 17:30:00+00:00,80.0000,0.2330,166.0186,1,1
2024-09-17 18:00:00+00:00,80.0000,0.2341,165.9544,1,1
2024-09-17 18:30:00+00:00,80.0000,0.2352,165.8902,1,1
2024-09-17 19:00:00+00:00,80.0000,0.2362,165.8260,1,1
2024-09-17 19:30:00+00:00,80.0000,0.2373,165.7618,1,1
2024-09-17 20:00:00+00:00,80.0000,0.2384,165.6977,1,1
2024-09-17 20:30:00+00:00,80.0000,0.2394,165.6335,1,1
2024-09-17 21:00:00+00:00,80.0000,0.2405,165.5693,1,1
2024-09-17 21:30:00+00:00,80.0000,0.2416,165.5052,1,1
2024-09-17 22:00:00+00:00,80.0000,0.2427,165.4410,1,1
2024-09-17 22:30:00+00:00,80.0000,0.2437,165.3768,1,1
2024-09-17 23:00:00+00:00,80.0000,0.2448,165.3127,1,1
2024-09-17 23:30:00+00:00,80.0000,0.2459,165.2485,1,1
2024-09-18 00:00:00+00:00,80.0000,0.2469,165.1843,1,1
2024-09-18 00:30:00+00:00,80.0000,0.2480,165.1202,1,1
2024-09-18 01:00:00+00:00,80.0000,0.2491,165.0560,1,1
2024-09-18 01:30:00+00:00,80.0000,0.2501,164.9919,1,1
2024-09-18 02:00:00+00:00,80.0000,0.2512,164.9277,1,1
2024-09-18 02:30:00+00:00,80.0000,0.2523,164.8636,1,1
2024-09-18 03:00:00+00:00,80.0000,0.2533,164.7994,1,1
2024-09-18 03:30:00+00:00,80.0000,0.2544,164.7353,1,1
2024-09-18 04:00:00+00:00,80.0000,0.2555,164.6711,1,1
2024-09-18 04:30:00+00:00,80.0000,0.2566,164.6070,1,1
2024-09-18 05:00:00+00:00,80.0000,0.2576,164.5429,1,1
2024-09-18 05:30:00+00:00,80.0000,0.2587,164.4787,1,1
2024-09-18 06:00:00+00:00,80.0000,0.2598,164.4146,1,1
2024-09-18 06:30:00+00:00,80.0000,0.2608,164.3504,1,1
2024-09-18 07:00:00+00:00,80.0000,0.2619,164.2863,1,1
2024-09-18 07:30:00+00:00,80.0000,0.2630,164.2222,1,1
2024-09-18 08:00:00+00:00,80.0000,0.2640,164.1581,1,1
2024-09-18 08:30:00+00:00,80.0000,0.2651,164.0939,1,1
2024-09-18 09:00:00+00:00,80.0000,0.2662,164.0298,1,1
2024-09-18 09:30:00+00:00,80.0000,0.2672,163.9657,1,1
2024-09-18 10:00:00+00:00,80.0000,0.2683,163.9016,1,1
2024-09-18 10:30:00+00:00,80.0000,0.2694,163.8374,1,1
2024-09-18 11:00:00+00:00,80.0000,0.2704,163.7733,1,1
2024-09-18 11:30:00+00:00,80.0000,0.2715,163.7092,1,1
2024-09-18 12:00:00+00:00,80.0000,0.2726,163.6451,1,1
2024-09-18 12:30:00+00:00,80.0000,0.2737,163.5810,1,1
2024-09-18 13:00:00+00:00,80.0000,0.2747,163.5169,1,1
2024-09-18 13:30:00+00:00,80.0000,0.2758,163.4528,1,1
2024-09-18 14:00:00+00:00,80.0000,0.2769,163.3887,1,1
2024-09-18 14:30:00+00:00,80.0000,0.2779,163.3246,1,1
2024-09-18 15:00:00+00:00,80.0000,0.2790,163.2605,1,1
2024-09-18 15:30:00+00:00,80.0000,0.2801,163.1964,1,1
2024-09-18 16:00:00+00:00,80.0000,0.2811,163.1323,1,1
2024-09-18 16:30:00+00:00,80.0000,0.2822,163.0682,1,1
2024-09-18 17:00:00+00:00,80.0000,0.2833,163.0041,1,1
2024-09-18 17:30:00+00:00,80.0000,0.2843,162.9400,1,1
2024-09-18 18:00:00+00:00,80.0000,0.2854,162.8759,1,1
2024-09-18 18:30:00+00:00,80.0000,0.2865,162.8118,1,1
2024-09-18 19:00:00+00:00,80.0000,0.2875,162.7478,1,1
