time,depth,latitude,longitude,CSPD,CDIR,CSPD_QC,CDIR_QC
2024-03-30 12:00:00+00:00,70.0000,40.9622,2.8076,2.7420,15.4777,1,1
2024-03-30 12:30:00+00:00,70.0000,40.9634,2.8078,2.7438,15.3728,1,1
2024-03-30 13:00:00+00:00,70.0000,40.9645,2.8081,2.7455,15.2683,1,1
2024-03-30 13:30:00+00:00,70.0000,40.9656,2.8083,2.7473,15.1641,1,1
2024-03-30 14:00:00+00:00,70.0000,40.9668,2.8085,2.7490,15.0602,1,1
2024-03-30 14:30:00+00:00,70.0000,40.9679,2.8088,2.7507,14.9567,1,1
2024-03-30 15:00:00+00:00,70.0000,40.9690,2.8090,2.7524,14.8536,1,1
2024-03-30 15:30:00+00:00,70.0000,40.9701,2.8092,2.7542,14.7507,1,1
2024-03-30 16:00:00+00:00,70.0000,40.9712,2.8095,2.7559,14.6483,1,1
2024-03-30 16:30:00+00:00,70.0000,40.9723,2.8097,2.7576,14.5461,1,1
2024-03-30 17:00:00+00:00,70.0000,40.9733,2.8099,2.7593,14.4443,1,1
2024-03-30 17:30:00+00:00,70.0000,40.9744,2.8101,2.7610,14.3429,1,1
2024-03-30 18:00:00+00:00,70.0000,40.9754,2.8104,2.7626,14.2418,1,1
2024-03-30 18:30:00+00:00,70.0000,40.9764,2.8106,2.7643,14.1410,1,1
2024-03-30 19:00:00+00:00,70.0000,40.9774,2.8108,2.7660,14.0406,1,1
2024-03-30 19:30:00+00:00,70.0000,40.9784,2.8111,2.7677,13.9405,1,1
2024-03-30 20:00:00+00:00,70.0000,40.9794,2.8113,2.7693,13.8407,1,1
2024-03-30 20:30:00+00:00,70.0000,40.9803,2.8115,2.7710,13.7413,1,1
2024-03-30 21:00:00+00:00,70.0000,40.9813,2.8117,2.7726,13.6423,1,1
2024-03-30 21:30:00+00:00,70.0000,40.9822,2.8120,2.7743,13.5436,1,1
2024-03-30 22:00:00+00:00,70.0000,40.9831,2.8122,2.7759,13.4452,1,1
2024-03-30 22:30:00+00:00,70.0000,40.9840,2.8124,2.7775,13.3472,1,1
2024-03-30 23:00:00+00:00,70.0000,40.9849,2.8127,2.7792,13.2495,1,1
2024-03-30 23:30:00+00:00,70.0000,40.9858,2.8129,2.7808,13.1522,1,1
2024-03-31 00:00:00+00:00,70.0000,40.9866,2.8131,2.7824,13.0552,1,1
2024-03-31 00:30:00+00:00,70.0000,40.9875,2.8133,2.7840,12.9586,1,1
2024-03-31 01:00:00+00:00,70.0000,40.9883,2.8136,2.7856,12.8623,1,1
2024-03-31 01:30:00+00:00,70.0000,40.9891,2.8138,2.7872,12.7664,1,1
2024-03-31 02:00:00+00:00,70.0000,40.9899,2.8140,2.7888,12.6708,1,1
2024-03-31 02:30:00+00:00,70.0000,40.9907,2.8143,2.7904,12.5755,1,1
2024-03-31 03:00:00+00:00,70.0000,40.9914,2.8145,2.7920,12.4806,1,1
2024-03-31 03:30:00+00:00,70.0000,40.9922,2.8147,2.7936,12.3860,1,1
2024-03-31 04:00:00+00:00,70.0000,40.9929,2.8149,2.7951,12.2918,1,1
2024-03-31 04:30:00+00:00,70.0000,40.9936,2.8152,2.7967,12.1980,1,1
2024-03-31 05:00:00+00:00,70.0000,40.9943,2.8154,2.7983,12.1044,1,1
2024-03-31 05:30:00+00:00,70.0000,40.9950,2.8156,2.7998,12.0113,1,1
2024-03-31 06:00:00+00:00,70.0000,40.9956,2.8159,2.8014,11.9184,1,1
2024-03-31 06:30:00+00:00,70.0000,40.9962,2.8161,2.8029,11.8260,1,1
2024-03-31 07:00:00+00:00,70.0000,40.9969,2.8163,2.8044,11.7338,1,1
2024-03-31 07:30:00+00:00,70.0000,40.9975,2.8165,2.8060,11.6420,1,1
2024-03-31 08:00:00+00:00,70.0000,40.9980,2.8168,2.8075,11.5506,1,1
2024-03-31 08:30:00+00:00,70.0000,40.9986,2.8170,2.8090,11.4595,1,1
2024-03-31 09:00:00+00:00,70.0000,40.9991,2.8172,2.8105,11.3688,1,1
2024-03-31 09:30:00+00:00,70.0000,40.9997,2.8175,2.8120,11.2784,1,1
2024-03-31 10:00:00+00:00,70.0000,41.0002,2.8177,2.8135,11.1884,1,1
2024-03-31 10:30:00+00:00,70.0000,41.0007,2.8179,2.8150,11.0987,1,1
2024-03-31 11:00:00+00:00,70.0000,41.0011,2.8182,2.8165,11.0094,1,1
2024-03-31 11:30:00+00:00,70.0000,41.0016,2.8184,2.8180,10.9204,1,1
2024-03-31 12:00:00+00:00,70.0000,41.0020,2.8186,2.8195,10.8317,1,1
2024-03-31 12:30:00+00:00,70.0000,41.0024,2.8188,2.8209,10.7434,1,1
2024-03-31 13:00:00+00:00,70.0000,41.0028,2.8191,2.8224,10.6555,1,1
2024-03-31 13:30:00+00:00,70.0000,41.0032,2.8193,2.8239,10.5679,1,1
2024-03-31 14:00:00+00:00,70.0000,41.0035,2.8195,2.8253,10.4807,1,1
2024-03-31 14:30:00+00:00,70.0000,41.0038,2.8198,2.8268,10.3938,1,1
2024-03-31 15:00:00+00:00,70.0000,41.0042,2.8200,2.8282,10.3073,1,1
2024-03-31 15:30:00+00:00,70.0000,41.0044,2.8202,2.8296,10.2211,1,1
2024-03-31 16:00:00+00:00,70.0000,41.0047,2.8204,2.8311,10.1352,1,1
2024-03-31 16:30:00+00:00,70.0000,41.0050,2.8207,2.8325,10.0498,1,1
2024-03-31 17:00:00+00:00,70.0000,41.0052,2.8209,2.8339,9.9646,1,1
2024-03-31 17:30:00+00:00,70.0000,41.0054,2.8211,2.8353,9.8798,1,1
2024-03-31 18:00:00+00:00,70.0000,41.0056,2.8214,2.8367,9.7954,1,1
2024-03-31 18:30:00+00:00,70.0000,41.0058,2.8216,2.8381,9.7113,1,1
2024-03-31 19:00:00+00:00,70.0000,41.0059,2.8218,2.8395,9.6276,1,1
2024-03-31 19:30:00+00:00,70.0000,41.0060,2.8220,2.8409,9.5443,1,1
2024-03-31 20:00:00+00:00,70.0000,41.0061,2.8223,2.8423,9.4612,1,1
2024-03-31 20:30:00+00:00,70.0000,41.0062,2.8225,2.8437,9.3786,1,1
2024-03-31 21:00:00+00:00,70.0000,41.0063,2.8227,2.8451,9.2963,1,1
2024-03-31 21:30:00+00:00,70.0000,41.0063,2.8230,2.8464,9.2143,1,1
2024-03-31 22:00:00+00:00,70.0000,41.0064,2.8232,2.8478,9.1327,1,1
2024-03-31 22:30:00+00:00,70.0000,41.0064,2.8234,2.8491,9.0515,1,1
2024-03-31 23:00:00+00:00,70.0000,41.0063,2.8236,2.8505,8.9706,1,1
2024-03-31 23:30:00+00:00,70.0000,41.0063,2.8239,2.8518,8.8900,1,1
2024-01-01 00:00:00+00:00,80.0000,41.3063,1.8241,2.8532,8.8098,1,1
2024-01-01 00:30:00+00:00,80.0000,41.3062,1.8243,2.8518,8.8900,1,1
2024-01-01 01:00:00+00:00,80.0000,41.3061,1.8246,2.8505,8.9706,1,1
2024-01-01 01:30:00+00:00,80.0000,41.3060,1.8248,2.8491,9.0515,1,1
2024-01-01 02:00:00+00:00,80.0000,41.3058,1.8250,2.8478,9.1327,1,1
2024-01-01 02:30:00+00:00,80.0000,41.3057,1.8252,2.8464,9.2143,1,1
2024-01-01 03:00:00+00:00,80.0000,41.3055,1.8255,2.8451,9.2963,1,1
2024-01-01 03:30:00+00:00,80.0000,41.3053,1.8257,2.8437,9.3786,1,1
2024-01-01 04:00:00+00:00,80.0000,41.3050,1.8259,2.8423,9.4612,1,1
2024-01-01 04:30:00+00:00,80.0000,41.3048,1.8262,2.8409,9.5443,1,1
2024-01-01 05:00:00+00:00,80.0000,41.3045,1.8264,2.8395,9.6276,1,1
2024-01-01 05:30:00+00:00,80.0000,41.3042,1.8266,2.8381,9.7113,1,1
2024-01-01 06:00:00+00:00,80.0000,41.3039,1.8269,2.8367,9.7954,1,1
2024-01-01 06:30:00+00:00,80.0000,41.3036,1.8271,2.8353,9.8798,1,1
2024-01-01 07:00:00+00:00,80.0000,41.3033,1.8273,2.8339,9.9646,1,1
2024-01-01 07:30:00+00:00,80.0000,41.3029,1.8275,2.8325,10.0498,1,1
2024-01-01 08:00:00+00:00,80.0000,41.3025,1.8278,2.8311,10.1352,1,1
2024-01-01 08:30:00+00:00,80.0000,41.3021,1.8280,2.8296,10.2211,1,1
2024-01-01 09:00:00+00:00,80.0000,41.3017,1.8282,2.8282,10.3073,1,1
2024-01-01 09:30:00+00:00,80.0000,41.3012,1.8285,2.8268,10.3938,1,1
2024-01-01 10:00:00+00:00,80.0000,41.3008,1.8287,2.8253,10.4807,1,1
2024-01-01 10:30:00+00:00,80.0000,41.3003,1.8289,2.8239,10.5679,1,1
2024-01-01 11:00:00+00:00,80.0000,41.2998,1.8291,2.8224,10.6555,1,1
2024-01-01 11:30:00+00:00,80.0000,41.2993,1.8294,2.8209,10.7434,1,1
2024-01-01 12:00:00+00:00,80.0000,41.2987,1.8296,2.8195,10.8317,1,1
2024-01-01 12:30:00+00:00,80.0000,41.2981,1.8298,2.8180,10.9204,1,1
2024-01-01 13:00:00+00:00,80.0000,41.2976,1.8301,2.8165,11.0094,1,1
2024-01-01 13:30:00+00:00,80.0000,41.2970,1.8303,2.8150,11.0987,1,1
2024-01-01 14:00:00+00:00,80.0000,41.2963,1.8305,2.8135,11.1884,1,1
2024-01-01 14:30:00+00:00,80.0000,41.2957,1.8307,2.8120,11.2784,1,1
2024-01-01 15:00:00+00:00,80.0000,41.2950,1.8310,2.8105,11.3688,1,1
2024-01-01 15:30:00+00:00,80.0000,41.2943,1.8312,2.8090,11.4595,1,1
2024-01-01 16:00:00+00:00,80.0000,41.2936,1.8314,2.8075,11.5506,1,1
2024-01-01 16:30:00+00:00,80.0000,41.2929,1.8317,2.8060,11.6420,1,1
2024-01-01 17:00:00+00:00,80.0000,41.2922,1.8319,2.8044,11.7338,1,1
2024-01-01 17:30:00+00:00,80.0000,41.2914,1.8321,2.8029,11.8260,1,1
2024-01-01 18:00:00+00:00,80.0000,41.2907,1.8323,2.8014,11.9184,1,1
2024-01-01 18:30:00+00:00,80.0000,41.2899,1.8326,2.7998,12.0113,1,1
2024-01-01 19:00:00+00:00,80.0000,41.2891,1.8328,2.7983,12.1044,1,1
2024-01-01 19:30:00+00:00,80.0000,41.2882,1.8330,2.7967,12.1980,1,1
2024-01-01 20:00:00+00:00,80.0000,41.2874,1.8333,2.7951,12.2918,1,1
2024-01-01 20:30:00+00:00,80.0000,41.2865,1.8335,2.7936,12.3860,1,1
2024-01-01 21:00:00+00:00,80.0000,41.2857,1.8337,2.7920,12.4806,1,1
2024-01-01 21:30:00+00:00,80.0000,41.2848,1.8339,2.7904,12.5755,1,1
2024-01-01 22:00:00+00:00,80.0000,41.2839,1.8342,2.7888,12.6708,1,1
2024-01-01 22:30:00+00:00,80.0000,41.2829,1.8344,2.7872,12.7664,1,1
2024-01-01 23:00:00+00:00,80.0000,41.2820,1.8346,2.7856,12.8623,1,1
2024-01-01 23:30:00+00:00,80.0000,41.2810,1.8349,2.7840,12.9586,1,1
2024-01-02 00:00:00+00:00,80.0000,41.2801,1.8351,2.7824,13.0552,1,1
2024-01-02 00:30:00+00:00,80.0000,41.2791,1.8353,2.7808,13.1522,1,1
2024-01-02 01:00:00+00:00,80.0000,41.2781,1.8355,2.7792,13.2495,1,1
2024-01-02 01:30:00+00:00,80.0000,41.2770,1.8358,2.7775,13.3472,1,1
2024-01-02 02:00:00+00:00,80.0000,41.2760,1.8360,2.7759,13.4452,1,1
2024-01-02 02:30:00+00:00,80.0000,41.2749,1.8362,2.7743,13.5436,1,1
2024-01-02 03:00:00+00:00,80.0000,41.2739,1.8365,2.7726,13.6423,1,1
2024-01-02 03:30:00+00:00,80.0000,41.2728,1.8367,2.7710,13.7413,1,1
2024-01-02 04:00:00+00:00,80.0000,41.2717,1.8369,2.7693,13.8407,1,1
2024-01-02 04:30:00+00:00,80.0000,41.2706,1.8372,2.7677,13.9405,1,1
2024-01-02 05:00:00+00:00,80.0000,41.2694,1.8374,2.7660,14.0406,1,1
2024-01-02 05:30:00+00:00,80.0000,41.2683,1.8376,2.7643,14.1410,1,1
2024-01-02 06:00:00+00:00,80.0000,41.2671,1.8378,2.7626,14.2418,1,1
2024-01-02 06:30:00+00:00,80.0000,41.2660,1.8381,2.7610,14.3429,1,1
2024-01-02 07:00:00+00:00,80.0000,41.2648,1.8383,2.7593,14.4443,1,1
2024-01-02 07:30:00+00:00,80.0000,41.2636,1.8385,2.7576,14.5461,1,1
2024-01-02 08:00:00+00:00,80.0000,41.2624,1.8388,2.7559,14.6483,1,1
2024-01-02 08:30:00+00:00,80.0000,41.2612,1.8390,2.7542,14.7507,1,1
2024-01-02 09:00:00+00:00,80.0000,41.2599,1.8392,2.7524,14.8536,1,1
2024-01-02 09:30:00+00:00,80.0000,41.2587,1.8394,2.7507,14.9567,1,1
2024-01-02 10:00:00+00:00,80.0000,41.2574,1.8397,2.7490,15.0602,1,1
2024-01-02 10:30:00+00:00,80.0000,41.2562,1.8399,2.7473,15.1641,1,1
2024-01-02 11:00:00+00:00,80.0000,41.2549,1.8401,2.7455,15.2683,1,1
2024-01-02 11:30:00+00:00,80.0000,41.2536,1.8404,2.7438,15.3728,1,1
2024-01-02 12:00:00+00:00,80.0000,41.2523,1.8406,2.7420,15.4777,1,1
2024-01-02 12:30:00+00:00,80.0000,41.2510,1.8408,2.7403,15.5829,1,1
2024-01-02 13:00:00+00:00,80.0000,41.2497,1.8410,2.7385,15.6884,1,1
2024-01-02 13:30:00+00:00,80.0000,41.2483,1.8413,2.7368,15.7943,1,1
2024-01-02 14:00:00+00:00,80.0000,41.2470,1.8415,2.7350,15.9006,1,1
2024-01-02 14:30:00+00:00,80.0000,41.2456,1.8417,2.7332,16.0071,1,1
2024-01-02 15:00:00+00:00,80.0000,41.2443,1.8420,2.7314,16.1140,1,1
2024-01-02 15:30:00+00:00,80.0000,41.2429,1.8422,2.7296,16.2213,1,1
2024-01-02 16:00:00+00:00,80.0000,41.2415,1.8424,2.7279,16.3289,1,1
2024-01-02 16:30:00+00:00,80.0000,41.2402,1.8426,2.7261,16.4368,1,1
2024-01-02 17:00:00+00:00,80.0000,41.2388,1.8429,2.7242,16.5451,1,1
2024-01-02 17:30:00+00:00,80.0000,41.2374,1.8431,2.7224,16.6537,1,1
2024-01-02 18:00:00+00:00,80.0000,41.2359,1.8433,2.7206,16.7626,1,1
2024-01-02 18:30:00+00:00,80.0000,41.2345,1.8436,2.7188,16.8719,1,1
2024-01-02 19:00:00+00:00,80.0000,41.2331,1.8438,2.7170,16.9815,1,1
2024-01-02 19:30:00+00:00,80.0000,41.2317,1.8440,2.7151,17.0915,1,1
2024-01-02 20:00:00+00:00,80.0000,41.2302,1.8442,2.7133,17.2018,1,1
2024-01-02 20:30:00+00:00,80.0000,41.2288,1.8445,2.7115,17.3124,1,1
2024-01-02 21:00:00+00:00,80.0000,41.2273,1.8447,2.7096,17.4233,1,1
2024-01-02 21:30:00+00:00,80.0000,41.2259,1.8449,2.7078,17.5346,1,1
2024-01-02 22:00:00+00:00,80.0000,41.2244,1.8452,2.7059,17.6463,1,1
2024-01-02 22:30:00+00:00,80.0000,41.2230,1.8454,2.7040,17.7583,1,1
2024-01-02 23:00:00+00:00,80.0000,41.2215,1.8456,2.7022,17.8706,1,1
2024-01-02 23:30:00+00:00,80.0000,41.2200,1.8459,2.7003,17.9832,1,1
2024-01-03 00:00:00+00:00,80.0000,41.2185,1.8461,2.6984,18.0962,1,1
2024-01-03 00:30:00+00:00,80.0000,41.2171,1.8463,2.6965,18.2095,1,1
2024-01-03 01:00:00+00:00,80.0000,41.2156,1.8465,2.6946,18.3232,1,1
2024-01-03 01:30:00+00:00,80.0000,41.2141,1.8468,2.6927,18.4371,1,1
2024-01-03 02:00:00+00:00,80.0000,41.2126,1.8470,2.6908,18.5515,1,1
2024-01-03 02:30:00+00:00,80.0000,41.2111,1.8472,2.6889,18.6661,1,1
2024-01-03 03:00:00+00:00,80.0000,41.2096,1.8475,2.6870,18.7811,1,1
2024-01-03 03:30:00+00:00,80.0000,41.2081,1.8477,2.6851,18.8964,1,1
2024-01-03 04:00:00+00:00,80.0000,41.2066,1.8479,2.6831,19.0121,1,1
2024-01-03 04:30:00+00:00,80.0000,41.2051,1.8481,2.6812,19.1281,1,1
2024-01-03 05:00:00+00:00,80.0000,41.2036,1.8484,2.6793,19.2444,1,1
2024-01-03 05:30:00+00:00,80.0000,41.2021,1.8486,2.6773,19.3610,1,1
2024-01-03 06:00:00+00:00,80.0000,41.2006,1.8488,2.6754,19.4780,1,1
2024-01-03 06:30:00+00:00,80.0000,41.1991,1.8491,2.6734,19.5953,1,1
2024-01-03 07:00:00+00:00,80.0000,41.1975,1.8493,2.6715,19.7130,1,1
2024-01-03 07:30:00+00:00,80.0000,41.1960,1.8495,2.6695,19.8310,1,1
2024-01-03 08:00:00+00:00,80.0000,41.1945,1.8497,2.6675,19.9493,1,1
2024-01-03 08:30:00+00:00,80.0000,41.1930,1.8500,2.6655,20.0679,1,1
2024-01-03 09:00:00+00:00,80.0000,41.1915,1.8502,2.6636,20.1869,1,1
2024-01-03 09:30:00+00:00,80.0000,41.1900,1.8504,2.6616,20.3062,1,1
2024-01-03 10:00:00+00:00,80.0000,41.1885,1.8507,2.6596,20.4258,1,1
2024-01-03 10:30:00+00:00,80.0000,41.1870,1.8509,2.6576,20.5458,1,1
2024-01-03 11:00:00+00:00,80.0000,41.1855,1.8511,2.6556,20.6661,1,1
2024-01-03 11:30:00+00:00,80.0000,41.1840,1.8513,2.6536,20.7867,1,1
2024-01-03 12:00:00+00:00,80.0000,41.1825,1.8516,2.6515,20.9077,1,1
2024-01-03 12:30:00+00:00,80.0000,41.1811,1.8518,2.6495,21.0289,1,1
2024-01-03 13:00:00+00:00,80.0000,41.1796,1.8520,2.6475,21.1505,1,1
2024-01-03 13:30:00+00:00,80.0000,41.1781,1.8523,2.6455,21.2725,1,1
2024-01-03 14:00:00+00:00,80.0000,41.1766,1.8525,2.6434,21.3948,1,1
2024-01-03 14:30:00+00:00,80.0000,41.1751,1.8527,2.6414,21.5173,1,1
2024-01-03 15:00:00+00:00,80.0000,41.1737,1.8529,2.6393,21.6403,1,1
2024-01-03 15:30:00+00:00,80.0000,41.1722,1.8532,2.6373,21.7635,1,1
2024-01-03 16:00:00+00:00,80.0000,41.1707,1.8534,2.6352,21.8871,1,1
2024-01-03 16:30:00+00:00,80.0000,41.1693,1.8536,2.6331,22.0110,1,1
2024-01-03 17:00:00+00:00,80.0000,41.1678,1.8539,2.6311,22.1352,1,1
2024-01-03 17:30:00+00:00,80.0000,41.1664,1.8541,2.6290,22.2598,1,1
2024-01-03 18:00:00+00:00,80.0000,41.1650,1.8543,2.6269,22.3847,1,1
2024-01-03 18:30:00+00:00,80.0000,41.1635,1.8546,2.6248,22.5099,1,1
2024-01-03 19:00:00+00:00,80.0000,41.1621,1.8548,2.6227,22.6354,1,1
2024-01-03 19:30:00+00:00,80.0000,41.1607,1.8550,2.6206,22.7613,1,1
2024-01-03 20:00:00+00:00,80.0000,41.1593,1.8552,2.6185,22.8875,1,1
2024-01-03 20:30:00+00:00,80.0000,41.1579,1.8555,2.6164,23.0140,1,1
2024-01-03 21:00:00+00:00,80.0000,41.1565,1.8557,2.6143,23.1409,1,1
2024-01-03 21:30:00+00:00,80.0000,41.1551,1.8559,2.6122,23.2680,1,1
2024-01-03 22:00:00+00:00,80.0000,41.1538,1.8562,2.6101,23.3955,1,1
2024-01-03 22:30:00+00:00,80.0000,41.1524,1.8564,2.6079,23.5233,1,1
2024-01-03 23:00:00+00:00,80.0000,41.1510,1.8566,2.6058,23.6515,1,1
2024-01-03 23:30:00+00:00,80.0000,41.1497,1.8568,2.6037,23.7799,1,1
2024-01-04 00:00:00+00:00,80.0000,41.1484,1.8571,2.6015,23.9087,1,1
2024-01-04 00:30:00+00:00,80.0000,41.1470,1.8573,2.5994,24.0378,1,1
2024-01-04 01:00:00+00:00,80.0000,41.1457,1.8575,2.5972,24.1672,1,1
2024-01-04 01:30:00+00:00,80.0000,41.1444,1.8578,2.5951,24.2970,1,1
2024-01-04 02:00:00+00:00,80.0000,41.1431,1.8580,2.5929,24.4271,1,1
2024-01-04 02:30:00+00:00,80.0000,41.1418,1.8582,2.5907,24.5575,1,1
2024-01-04 03:00:00+00:00,80.0000,41.1406,1.8584,2.5885,24.6882,1,1
2024-01-04 03:30:00+00:00,80.0000,41.1393,1.8587,2.5863,24.8192,1,1
2024-01-04 04:00:00+00:00,80.0000,41.1381,1.8589,2.5842,24.9506,1,1
2024-01-04 04:30:00+00:00,80.0000,41.1368,1.8591,2.5820,25.0823,1,1
2024-01-04 05:00:00+00:00,80.0000,41.1356,1.8594,2.5798,25.2143,1,1
2024-01-04 05:30:00+00:00,80.0000,41.1344,1.8596,2.5776,25.3466,1,1
2024-01-04 06:00:00+00:00,80.0000,41.1332,1.8598,2.5753,25.4792,1,1
2024-01-04 06:30:00+00:00,80.0000,41.1320,1.8600,2.5731,25.6122,1,1
2024-01-04 07:00:00+00:00,80.0000,41.1308,1.8603,2.5709,25.7455,1,1
2024-01-04 07:30:00+00:00,80.0000,41.1297,1.8605,2.5687,25.8791,1,1
2024-01-04 08:00:00+00:00,80.0000,41.1285,1.8607,2.5665,26.0130,1,1
2024-01-04 08:30:00+00:00,80.0000,41.1274,1.8610,2.5642,26.1472,1,1
2024-01-04 09:00:00+00:00,80.0000,41.1263,1.8612,2.5620,26.2818,1,1
2024-01-04 09:30:00+00:00,80.0000,41.1252,1.8614,2.5597,26.4166,1,1
2024-01-04 10:00:00+00:00,80.0000,41.1241,1.8616,2.5575,26.5518,1,1
2024-01-04 10:30:00+00:00,80.0000,41.1230,1.8619,2.5552,26.6873,1,1
2024-01-04 11:00:00+00:00,80.0000,41.1219,1.8621,2.5529,26.8232,1,1
2024-01-04 11:30:00+00:00,80.0000,41.1209,1.8623,2.5507,26.9593,1,1
2024-01-04 12:00:00+00:00,80.0000,41.1199,1.8626,2.5484,27.0958,1,1
2024-01-04 12:30:00+00:00,80.0000,41.1188,1.8628,2.5461,27.2325,1,1
2024-01-04 13:00:00+00:00,80.0000,41.1178,1.8630,2.5438,27.3696,1,1
2024-01-04 13:30:00+00:00,80.0000,41.1169,1.8633,2.5415,27.5070,1,1
2024-01-04 14:00:00+00:00,80.0000,41.1159,1.8635,2.5393,27.6448,1,1
2024-01-04 14:30:00+00:00,80.0000,41.1149,1.8637,2.5370,27.7828,1,1
2024-01-04 15:00:00+00:00,80.0000,41.1140,1.8639,2.5346,27.9212,1,1
2024-01-04 15:30:00+00:00,80.0000,41.1131,1.8642,2.5323,28.0598,1,1
2024-01-04 16:00:00+00:00,80.0000,41.1122,1.8644,2.5300,28.1988,1,1
2024-01-04 16:30:00+00:00,80.0000,41.1113,1.8646,2.5277,28.3381,1,1
2024-01-04 17:00:00+00:00,80.0000,41.1104,1.8649,2.5254,28.4777,1,1
2024-01-04 17:30:00+00:00,80.0000,41.1096,1.8651,2.5230,28.6176,1,1
2024-01-04 18:00:00+00:00,80.0000,41.1088,1.8653,2.5207,28.7579,1,1
2024-01-04 18:30:00+00:00,80.0000,41.1079,1.8655,2.5184,28.8984,1,1
2024-01-04 19:00:00+00:00,80.0000,41.1072,1.8658,2.5160,29.0393,1,1
2024-01-04 19:30:00+00:00,80.0000,41.1064,1.8660,2.5137,29.1805,1,1
2024-01-04 20:00:00+00:00,80.0000,41.1056,1.8662,2.5113,29.3220,1,1
2024-01-04 20:30:00+00:00,80.0000,41.1049,1.8665,2.5089,29.4638,1,1
2024-01-04 21:00:00+00:00,80.0000,41.1041,1.8667,2.5066,29.6059,1,1
2024-01-04 21:30:00+00:00,80.0000,41.1034,1.8669,2.5042,29.7483,1,1
2024-01-04 22:00:00+00:00,80.0000,41.1028,1.8671,2.5018,29.8910,1,1
2024-01-04 22:30:00+00:00,80.0000,41.1021,1.8674,2.4994,30.0341,1,1
2024-01-04 23:00:00+00:00,80.0000,41.1014,1.8676,2.4970,30.1774,1,1
2024-01-04 23:30:00+00:00,80.0000,41.1008,1.8678,2.4946,30.3211,1,1
2024-01-05 00:00:00+00:00,80.0000,41.1002,1.8681,2.4922,30.4651,1,1
2024-01-05 00:30:00+00:00,80.0000,41.0996,1.8683,2.4898,30.6093,1,1
2024-01-05 01:00:00+00:00,80.0000,41.0990,1.8685,2.4874,30.7539,1,1
2024-01-05 01:30:00+00:00,80.0000,41.0985,1.8687,2.4850,30.8988,1,1
2024-01-05 02:00:00+00:00,80.0000,41.0979,1.8690,2.4826,31.0440,1,1
2024-01-05 02:30:00+00:00,80.0000,41.0974,1.8692,2.4802,31.1896,1,1
2024-01-05 03:00:00+00:00,80.0000,41.0969,1.8694,2.4777,31.3354,1,1
2024-01-05 03:30:00+00:00,80.0000,41.0965,1.8697,2.4753,31.4815,1,1
2024-01-05 04:00:00+00:00,80.0000,41.0960,1.8699,2.4729,31.6280,1,1
2024-01-05 04:30:00+00:00,80.0000,41.0956,1.8701,2.4704,31.7747,1,1
2024-01-05 05:00:00+00:00,80.0000,41.0951,1.8703,2.4680,31.9218,1,1
2024-01-05 05:30:00+00:00,80.0000,41.0948,1.8706,2.4655,32.0691,1,1
2024-01-05 06:00:00+00:00,80.0000,41.0944,1.8708,2.4631,32.2168,1,1
2024-01-05 06:30:00+00:00,80.0000,41.0940,1.8710,2.4606,32.3648,1,1
2024-01-05 07:00:00+00:00,80.0000,41.0937,1.8713,2.4581,32.5130,1,1
2024-01-05 07:30:00+00:00,80.0000,41.0934,1.8715,2.4556,32.6616,1,1
2024-01-05 08:00:00+00:00,80.0000,41.0931,1.8717,2.4532,32.8105,1,1
2024-01-05 08:30:00+00:00,80.0000,41.0928,1.8720,2.4507,32.9597,1,1
2024-01-05 09:00:00+00:00,80.0000,41.0926,1.8722,2.4482,33.1092,1,1
2024-01-05 09:30:00+00:00,80.0000,41.0923,1.8724,2.4457,33.2590,1,1
2024-01-05 10:00:00+00:00,80.0000,41.0921,1.8726,2.4432,33.4091,1,1
2024-01-05 10:30:00+00:00,80.0000,41.0919,1.8729,2.4407,33.5595,1,1
2024-01-05 11:00:00+00:00,80.0000,41.0918,1.8731,2.4382,33.7102,1,1
2024-01-05 11:30:00+00:00,80.0000,41.0916,1.8733,2.4356,33.8612,1,1
2024-01-05 12:00:00+00:00,80.0000,41.0915,1.8736,2.4331,34.0126,1,1
2024-01-05 12:30:00+00:00,80.0000,41.0914,1.8738,2.4306,34.1642,1,1
2024-01-05 13:00:00+00:00,80.0000,41.0913,1.8740,2.4281,34.3161,1,1
2024-01-05 13:30:00+00:00,80.0000,41.0912,1.8742,2.4255,34.4683,1,1
2024-01-05 14:00:00+00:00,80.0000,41.0912,1.8745,2.4230,34.6208,1,1
2024-01-05 14:30:00+00:00,80.0000,41.0911,1.8747,2.4204,34.7737,1,1
2024-01-05 15:00:00+00:00,80.0000,41.0911,1.8749,2.4179,34.9268,1,1
2024-01-05 15:30:00+00:00,80.0000,41.0912,1.8752,2.4153,35.0802,1,1
2024-01-05 16:00:00+00:00,80.0000,41.0912,1.8754,2.4128,35.2339,1,1
2024-01-05 16:30:00+00:00,80.0000,41.0913,1.8756,2.4102,35.3879,1,1
2024-01-05 17:00:00+00:00,80.0000,41.0913,1.8758,2.4076,35.5423,1,1
2024-01-05 17:30:00+00:00,80.0000,41.0914,1.8761,2.4051,35.6969,1,1
2024-01-05 18:00:00+00:00,80.0000,41.0915,1.8763,2.4025,35.8518,1,1
2024-01-05 18:30:00+00:00,80.0000,41.0917,1.8765,2.3999,36.0070,1,1
2024-01-05 19:00:00+00:00,80.0000,41.0918,1.8768,2.3973,36.1625,1,1
